student_id,tenth_percentage,twelfth_percentage,cgpa,active_backlogs,aptitude_score,coding_score,dsa_score,dbms_score,os_score,oops_score,sql_score,python_score,communication_score,projects_count,project_quality_score,certifications_count,internship_count,hackathon_count,mock_interview_score,learning_hours_per_week,placement_status,company_track
S02656,86,83,9.65,0,79,70,69,40,28,53,53,66,43,7,47,2,2,2,25,12,0,Not_Placed
S02657,58,68,5.73,0,30,42,26,88,51,63,22,63,88,2,80,2,0,3,49,23,0,Not_Placed
S02658,76,92,5.87,0,30,29,54,45,63,23,93,76,58,7,60,2,1,0,55,5,0,Not_Placed
S02659,96,64,7.79,0,78,56,34,49,93,31,49,20,55,7,40,9,3,1,82,19,1,Service_Ready
S02660,67,91,6.83,0,65,66,45,24,24,50,47,96,94,6,84,7,0,1,37,25,1,Service_Ready
S02661,83,82,7.77,0,30,70,78,32,66,62,43,67,82,0,88,5,1,5,34,10,0,Not_Placed
S02662,68,64,6.7,1,84,33,63,58,54,84,46,64,76,5,53,8,1,5,77,33,1,Service_Ready
S02663,92,74,9.19,0,22,30,43,48,88,27,38,87,88,3,67,7,1,2,35,9,0,Not_Placed
S02664,59,92,8.13,0,44,72,68,91,40,70,65,28,83,7,96,6,3,2,27,29,0,Not_Placed
S02665,69,83,7.5,0,43,40,21,26,75,94,95,87,54,6,45,1,3,1,75,17,0,Not_Placed
S02666,66,95,7.62,0,38,34,71,96,45,64,40,72,48,7,38,5,1,0,21,33,0,Not_Placed
S02667,92,87,6.78,0,87,41,48,22,41,72,76,29,59,1,39,5,2,2,27,30,1,Service_Ready
S02668,90,79,5.76,0,81,40,38,44,24,31,44,24,95,2,23,3,2,4,66,25,1,Service_Ready
S02669,96,82,8.8,0,31,99,94,62,47,38,94,87,93,2,74,2,3,5,58,23,1,Product_Ready
S02670,56,87,9.97,1,65,23,81,44,82,89,32,23,21,2,49,3,3,2,64,34,0,Not_Placed
S02671,67,93,8.12,0,46,49,25,28,25,48,89,85,72,5,24,3,3,5,27,34,0,Not_Placed
S02672,93,94,9.48,0,91,49,48,89,75,85,82,49,72,5,65,6,0,3,68,16,1,Service_Ready
S02673,69,75,9.03,0,94,32,49,62,70,27,56,83,58,7,81,1,2,5,71,19,1,Service_Ready
S02674,75,77,8.79,0,38,84,21,68,88,53,23,58,68,2,45,8,0,1,35,20,0,Not_Placed
S02675,70,87,6.0,0,83,89,54,58,22,32,33,60,27,6,38,1,2,4,55,4,0,Not_Placed
S02676,79,67,5.88,1,93,91,26,41,28,79,61,78,59,6,48,6,3,4,61,30,1,Service_Ready
S02677,82,75,9.3,0,57,98,85,31,52,98,20,87,47,5,97,4,2,0,64,13,1,Product_Ready
S02678,60,74,9.7,1,71,39,77,64,21,53,45,52,61,5,84,7,0,5,29,33,1,Service_Ready
S02679,94,56,9.41,0,31,50,42,52,27,81,99,34,60,7,71,9,1,3,46,32,0,Not_Placed
S02680,58,84,9.18,0,87,75,37,66,91,79,78,21,92,7,77,4,2,4,91,25,1,Service_Ready
S02681,73,91,9.78,0,58,97,34,74,86,75,64,94,76,2,25,5,2,5,57,7,1,Service_Ready
S02682,83,65,7.63,1,58,25,49,20,28,64,27,53,99,2,27,8,3,1,52,20,1,Service_Ready
S02683,81,78,6.11,0,31,47,77,67,20,94,63,82,57,4,28,5,1,4,71,4,0,Not_Placed
S02684,86,89,9.48,1,90,54,49,64,65,84,20,76,90,2,50,8,2,0,56,12,1,Service_Ready
S02685,57,66,8.12,1,83,98,83,37,51,38,52,81,41,4,48,7,3,1,95,5,1,Product_Ready
S02686,59,73,8.51,0,26,31,29,48,32,89,50,28,70,7,35,9,2,3,20,22,0,Not_Placed
S02687,90,91,8.78,0,27,63,94,46,55,61,39,27,65,3,71,9,2,3,22,5,0,Not_Placed
S02688,83,82,8.41,0,33,33,73,48,22,92,24,24,64,7,83,3,3,2,32,27,0,Not_Placed
S02689,63,58,7.44,2,97,61,24,66,67,66,27,40,43,4,34,8,1,0,72,29,0,Not_Placed
S02690,93,62,9.7,0,66,58,76,69,76,54,26,72,29,3,58,9,2,1,54,23,0,Not_Placed
S02691,63,90,7.62,0,77,41,59,47,65,88,71,30,41,6,32,3,1,4,94,6,0,Not_Placed
S02692,68,76,6.27,0,57,77,59,40,68,58,80,29,59,1,64,0,0,4,87,11,1,Service_Ready
S02693,79,86,8.81,2,40,46,49,93,20,28,22,72,61,2,25,6,2,3,87,19,0,Not_Placed
S02694,86,86,9.12,0,47,69,58,21,56,85,38,88,63,4,41,3,2,1,81,15,0,Not_Placed
S02695,79,80,7.67,0,73,95,82,55,35,76,83,29,70,2,26,8,1,3,32,3,1,Product_Ready
S02696,57,65,6.33,2,96,83,32,73,31,37,37,36,58,5,32,5,0,2,38,22,0,Not_Placed
S02697,78,84,8.05,0,78,36,67,74,28,96,33,45,71,4,63,3,2,2,61,32,1,Service_Ready
S02698,72,68,6.8,0,40,33,22,50,66,63,36,75,46,6,88,1,3,5,94,24,0,Not_Placed
S02699,89,60,9.42,0,74,86,76,38,93,30,74,56,23,4,89,9,3,1,79,26,1,Product_Ready
S02700,86,80,9.4,1,23,35,82,61,52,32,65,32,52,2,33,7,1,5,65,2,0,Not_Placed
S02701,70,83,9.53,1,24,69,55,39,62,27,60,44,26,2,80,0,0,5,31,15,0,Not_Placed
S02702,61,82,5.86,0,99,60,21,68,97,47,51,95,96,5,61,7,3,0,65,10,1,Service_Ready
S02703,92,70,7.85,0,72,46,30,45,97,76,20,30,49,7,23,5,2,5,91,17,0,Not_Placed
S02704,87,87,9.57,0,23,70,46,52,96,94,51,86,96,3,76,2,2,3,72,25,0,Not_Placed
S02705,86,63,9.71,0,65,63,85,86,47,97,43,75,69,4,22,6,1,0,78,3,1,Service_Ready
S02706,76,89,7.83,0,67,72,94,51,31,81,22,25,31,4,39,9,1,3,33,2,1,Product_Ready
S02707,74,76,9.69,1,31,35,54,63,87,29,22,50,71,6,84,4,0,1,34,2,0,Not_Placed
S02708,75,91,8.01,2,85,80,79,33,24,50,67,51,76,6,53,9,2,2,24,18,1,Service_Ready
S02709,65,59,6.12,0,73,67,99,68,60,41,76,85,38,0,21,0,0,2,25,12,0,Not_Placed
S02710,81,62,6.59,0,63,60,66,88,98,21,34,39,22,1,58,9,1,1,59,14,0,Not_Placed
S02711,75,88,6.23,0,20,72,95,63,54,59,64,79,82,1,66,7,0,0,37,9,0,Not_Placed
S02712,97,67,7.75,1,88,80,30,38,83,57,29,35,88,1,61,9,3,4,54,23,1,Service_Ready
S02713,78,66,6.76,1,97,59,41,66,94,85,29,62,88,2,44,6,3,3,99,4,1,Service_Ready
S02714,73,66,5.88,0,22,80,85,75,45,53,74,98,95,7,99,6,1,5,91,26,1,Product_Ready
S02715,73,73,7.92,0,46,24,45,49,97,54,94,72,87,3,52,5,3,1,55,27,0,Not_Placed
S02716,84,76,9.96,0,99,90,83,40,54,65,67,41,25,5,52,6,2,0,37,25,1,Product_Ready
S02717,94,94,6.26,0,98,29,83,48,37,21,44,70,41,0,93,3,0,3,49,34,0,Not_Placed
S02718,97,80,9.97,3,23,66,64,84,85,25,26,70,87,1,60,4,2,4,44,2,0,Not_Placed
S02719,88,57,7.15,0,21,84,27,77,72,63,92,47,38,7,39,6,1,1,75,20,0,Not_Placed
S02720,71,94,9.48,0,46,58,49,42,42,66,97,67,82,7,28,6,1,4,82,11,0,Not_Placed
S02721,77,64,9.64,1,57,20,67,54,90,72,44,61,42,0,46,2,2,3,76,19,0,Not_Placed
S02722,90,88,6.73,0,47,49,64,57,39,89,66,78,98,6,33,9,0,2,27,23,0,Not_Placed
S02723,92,74,6.44,0,68,42,73,42,87,65,87,47,69,2,82,9,0,4,32,7,1,Service_Ready
S02724,84,77,8.87,0,30,20,37,30,29,67,80,29,79,1,41,2,0,5,56,7,0,Not_Placed
S02725,90,59,7.18,0,75,59,52,52,79,40,88,64,76,4,59,0,1,1,93,3,1,Service_Ready
S02726,92,75,6.22,0,54,72,58,41,86,89,99,86,94,7,36,2,1,3,91,15,1,Service_Ready
S02727,80,79,8.62,1,51,98,87,47,23,80,96,31,34,4,32,5,1,5,54,13,1,Product_Ready
S02728,84,59,8.14,0,29,92,57,78,54,90,31,61,68,6,86,0,3,4,94,21,0,Not_Placed
S02729,85,87,6.14,2,26,28,45,21,24,85,29,50,52,3,25,0,0,0,62,16,0,Not_Placed
S02730,74,75,6.99,0,83,63,53,66,28,79,49,36,71,2,23,7,3,5,51,6,1,Service_Ready
S02731,96,57,5.93,1,36,35,30,32,37,33,53,95,45,1,80,6,1,0,69,17,0,Not_Placed
S02732,88,65,6.63,1,73,90,46,83,98,28,95,91,21,0,67,6,3,2,50,27,0,Not_Placed
S02733,95,56,7.8,0,97,20,89,41,94,73,33,33,90,2,45,5,1,4,93,20,1,Service_Ready
S02734,85,64,6.51,1,74,24,40,58,39,90,34,98,72,6,52,9,3,1,69,33,1,Service_Ready
S02735,69,61,8.48,0,22,72,61,21,41,44,51,26,81,6,82,4,3,0,98,10,0,Not_Placed
S02736,60,85,9.41,0,32,55,67,94,25,24,84,69,93,1,43,6,1,1,40,23,0,Not_Placed
S02737,87,79,5.61,0,34,48,71,36,55,54,59,42,92,1,77,2,1,1,99,33,0,Not_Placed
S02738,82,86,6.74,0,53,40,20,74,99,68,40,74,46,3,35,4,1,0,51,3,0,Not_Placed
S02739,76,91,7.6,0,77,53,90,36,91,42,52,48,38,0,88,4,2,2,45,25,0,Not_Placed
S02740,75,87,7.0,1,76,54,47,31,77,63,26,35,54,3,26,5,1,2,81,11,1,Service_Ready
S02741,56,76,7.74,1,94,62,39,29,38,31,29,90,75,7,30,1,3,0,80,18,1,Service_Ready
S02742,79,96,9.2,2,39,92,62,85,20,74,70,24,31,5,79,6,3,5,28,34,0,Not_Placed
S02743,79,92,8.41,0,63,77,44,51,41,74,80,76,96,4,86,1,1,1,76,10,1,Service_Ready
S02744,87,80,8.29,1,83,88,36,59,20,32,37,87,33,7,24,0,1,4,87,31,0,Not_Placed
S02745,71,82,8.99,0,55,26,84,93,96,60,51,33,52,5,92,5,1,2,39,26,1,Service_Ready
S02746,66,76,5.9,0,67,73,55,80,74,33,21,21,80,2,25,8,2,0,47,26,1,Service_Ready
S02747,89,55,5.52,1,99,42,68,27,26,40,54,80,93,3,49,0,3,0,36,25,1,Service_Ready
S02748,93,67,6.74,0,38,49,32,68,70,28,48,27,95,6,88,1,3,1,86,6,0,Not_Placed
S02749,88,63,8.14,0,66,81,64,85,42,80,62,54,49,2,29,7,1,0,25,7,0,Not_Placed
S02750,97,70,7.19,2,46,61,74,45,35,47,49,96,64,2,38,6,1,1,42,22,0,Not_Placed
S02751,74,86,8.67,0,67,33,73,40,24,50,86,78,63,7,61,8,0,3,57,8,1,Service_Ready
S02752,59,60,9.03,0,21,46,35,83,85,68,35,92,71,3,92,4,3,4,48,4,0,Not_Placed
S02753,84,94,5.87,0,81,48,28,73,30,38,93,24,89,6,37,4,2,2,93,7,1,Service_Ready
S02754,78,87,7.65,1,42,98,65,56,33,67,97,90,55,1,79,5,0,0,82,34,0,Not_Placed
S02755,76,97,7.93,1,98,37,91,22,73,33,53,20,67,2,29,2,2,2,85,4,1,Service_Ready
S02756,69,95,8.32,0,49,57,24,25,24,31,23,43,44,1,74,0,0,4,56,13,0,Not_Placed
S02757,91,75,9.13,0,89,95,80,49,56,35,64,90,20,4,47,4,3,2,58,11,1,Product_Ready
S02758,68,69,9.0,0,67,44,52,94,86,84,59,44,76,7,65,3,3,2,41,34,1,Service_Ready
S02759,95,92,5.55,0,95,74,70,84,76,46,76,74,91,2,23,0,3,4,63,17,1,Product_Ready
S02760,84,77,9.94,0,35,60,28,21,62,85,99,96,68,2,40,2,3,0,96,20,0,Not_Placed
S02761,89,89,8.2,1,67,79,64,94,87,87,34,91,34,6,79,4,1,4,62,8,0,Not_Placed
S02762,70,76,9.89,0,21,91,26,57,67,92,21,61,61,0,39,5,2,4,93,24,0,Not_Placed
S02763,87,94,7.25,0,66,36,45,72,67,46,65,86,38,7,84,6,3,2,61,28,0,Not_Placed
S02764,57,88,7.44,0,65,99,75,82,97,49,82,95,45,7,42,0,1,3,65,17,1,Product_Ready
S02765,85,57,7.38,0,88,39,42,61,92,22,46,93,99,7,28,1,1,4,90,16,1,Service_Ready
S02766,75,92,8.34,0,88,61,20,39,62,20,59,26,54,3,53,1,0,4,90,2,1,Service_Ready
S02767,63,55,6.17,0,98,61,47,22,24,85,73,57,99,3,95,9,0,0,90,25,1,Service_Ready
S02768,70,72,6.62,0,21,60,75,67,41,37,98,60,86,7,42,1,1,3,45,20,0,Not_Placed
S02769,64,76,7.85,1,35,71,26,54,97,87,34,76,42,2,97,3,2,4,30,5,0,Not_Placed
S02770,86,94,6.46,0,86,57,21,59,75,91,54,68,86,7,63,0,3,5,37,25,1,Service_Ready
S02771,90,83,6.5,0,64,68,38,83,24,75,53,92,67,3,45,4,0,4,41,23,1,Service_Ready
S02772,75,84,7.76,0,58,85,96,48,33,23,91,24,63,2,43,1,3,5,24,14,1,Product_Ready
S02773,72,71,9.3,0,68,34,49,47,23,87,34,53,94,6,62,2,2,4,82,3,1,Service_Ready
S02774,69,94,6.09,0,74,69,41,48,91,31,57,21,31,6,31,8,2,2,92,25,0,Not_Placed
S02775,62,82,6.04,0,55,56,51,58,68,37,42,52,92,3,70,5,3,2,91,17,1,Service_Ready
S02776,56,73,8.85,0,21,51,20,37,83,51,28,74,86,7,43,8,2,3,35,30,0,Not_Placed
S02777,95,66,7.76,0,23,94,85,50,75,69,86,20,88,6,71,3,2,2,31,17,1,Product_Ready
S02778,62,65,5.62,0,73,27,52,23,49,73,25,24,97,2,33,1,0,0,58,19,1,Service_Ready
S02779,74,97,5.74,2,46,51,61,69,68,84,82,46,94,0,54,5,1,1,61,11,0,Not_Placed
S02780,94,55,5.8,0,31,76,96,45,59,62,91,32,75,0,43,9,3,1,80,17,0,Not_Placed
S02781,84,82,7.38,0,58,85,96,93,59,32,38,25,37,7,28,0,3,5,69,7,1,Product_Ready
S02782,65,96,7.21,1,86,21,85,45,95,56,55,35,97,1,40,6,0,2,75,30,1,Service_Ready
S02783,91,93,9.97,0,87,46,89,79,63,49,77,55,24,3,38,9,2,3,30,21,0,Not_Placed
S02784,63,74,9.74,0,24,93,28,96,51,91,73,64,46,5,47,1,2,0,50,8,0,Not_Placed
S02785,59,75,9.51,0,54,22,52,57,99,35,90,27,22,4,38,6,1,5,69,26,0,Not_Placed
S02786,60,59,8.54,1,77,41,76,94,51,36,77,60,41,7,61,7,1,2,22,14,0,Not_Placed
S02787,84,82,6.21,0,70,58,91,86,20,57,71,82,71,2,79,0,1,1,49,12,1,Service_Ready
S02788,81,92,7.58,1,51,73,44,43,59,46,65,88,88,5,58,0,0,2,50,2,0,Not_Placed
S02789,69,73,8.71,0,64,25,63,21,48,67,31,86,69,2,24,9,0,5,66,7,1,Service_Ready
S02790,70,85,9.16,0,88,82,86,66,53,31,46,88,87,6,47,6,3,4,21,10,1,Product_Ready
S02791,69,85,6.97,2,81,50,46,21,92,62,20,28,79,1,77,0,1,3,74,27,0,Not_Placed
S02792,64,55,6.92,0,94,88,54,30,87,57,58,40,55,5,91,3,2,5,40,33,1,Service_Ready
S02793,90,95,6.62,0,26,90,43,40,76,92,38,47,51,5,53,4,3,5,94,5,0,Not_Placed
S02794,94,94,6.83,0,67,25,24,98,64,35,36,78,75,4,98,2,3,2,80,28,1,Service_Ready
S02795,68,77,5.77,0,42,95,21,46,51,69,83,59,52,4,52,3,0,1,84,18,0,Not_Placed
S02796,96,82,8.45,2,62,56,65,44,86,70,93,57,57,0,73,0,3,5,80,20,0,Not_Placed
S02797,89,60,7.25,1,86,71,41,48,33,81,34,33,86,5,26,3,2,0,51,16,1,Service_Ready
S02798,67,57,7.29,0,20,86,39,81,75,72,84,75,97,4,98,1,3,5,41,17,0,Not_Placed
S02799,65,61,9.29,1,91,94,88,48,25,75,31,58,90,3,31,0,3,2,72,20,1,Product_Ready
S02800,75,73,8.03,0,92,64,38,56,30,75,44,88,64,5,33,1,1,1,79,7,1,Service_Ready
S02801,96,75,7.45,0,80,27,85,81,39,23,34,75,39,7,28,7,3,4,60,14,0,Not_Placed
S02802,59,68,8.44,0,95,70,35,70,61,30,87,71,92,1,91,3,3,4,25,7,1,Service_Ready
S02803,81,56,7.29,0,80,97,93,82,90,39,94,96,83,0,56,3,0,1,53,14,1,Service_Ready
S02804,79,87,7.46,0,93,66,69,55,52,22,50,79,48,3,64,3,1,3,61,22,0,Not_Placed
S02805,86,82,6.17,0,66,36,48,67,21,52,82,87,58,0,24,6,3,3,71,30,1,Service_Ready
S02806,91,62,9.44,2,55,51,24,39,87,41,50,60,24,1,94,1,0,5,43,22,0,Not_Placed
S02807,90,70,7.47,0,68,45,85,48,89,79,84,59,30,3,98,8,3,1,22,12,0,Not_Placed
S02808,82,82,5.62,2,21,94,35,30,22,74,61,48,88,3,50,8,3,5,79,4,0,Not_Placed
S02809,76,95,8.36,0,49,90,21,27,82,78,47,93,57,1,81,4,0,4,84,22,0,Not_Placed
S02810,59,89,8.95,0,48,45,79,55,48,50,82,32,90,2,59,8,1,1,27,11,0,Not_Placed
S02811,97,76,8.89,0,23,38,39,23,68,45,22,71,55,0,89,2,2,2,35,17,0,Not_Placed
S02812,90,88,6.99,0,25,80,28,30,84,78,89,26,80,0,53,3,0,4,34,10,0,Not_Placed
S02813,72,90,6.09,0,52,59,89,62,58,58,72,50,82,0,60,1,2,0,49,5,1,Service_Ready
S02814,80,61,9.41,2,89,20,27,52,87,69,25,79,82,3,22,5,1,4,70,28,1,Service_Ready
S02815,96,95,9.8,2,36,36,42,58,52,85,29,59,92,6,62,7,3,5,37,3,0,Not_Placed
S02816,69,96,7.49,0,33,26,54,53,86,82,21,64,82,1,73,2,0,4,90,26,0,Not_Placed
S02817,55,63,7.53,3,23,40,80,45,63,56,97,29,93,4,93,7,2,3,99,24,0,Not_Placed
S02818,66,73,6.8,0,41,66,82,48,68,44,42,95,68,5,42,4,0,4,58,18,0,Not_Placed
S02819,84,56,6.31,0,45,30,43,28,97,90,29,91,97,6,76,9,2,0,34,34,0,Not_Placed
S02820,65,73,8.73,0,37,37,41,71,63,50,28,69,80,2,71,6,0,4,94,14,0,Not_Placed
S02821,88,62,7.77,1,29,36,24,86,29,46,75,26,48,0,58,5,0,4,97,10,0,Not_Placed
S02822,65,65,7.64,0,74,22,91,72,47,72,73,72,84,4,59,8,1,2,48,32,1,Service_Ready
S02823,64,89,6.68,0,67,20,78,51,21,78,22,92,68,7,95,1,3,5,53,24,1,Service_Ready
S02824,73,86,9.68,0,68,64,95,79,94,75,23,37,48,6,58,6,1,2,47,28,0,Not_Placed
S02825,84,96,5.73,0,20,63,56,52,40,59,80,32,57,4,72,3,3,4,39,30,0,Not_Placed
S02826,65,62,5.89,0,49,33,75,92,93,71,85,86,48,7,46,3,2,2,29,27,0,Not_Placed
S02827,61,81,8.09,0,88,75,96,83,60,23,85,56,53,1,69,5,1,2,61,2,1,Service_Ready
S02828,88,75,7.8,0,38,40,53,48,98,59,99,37,68,4,84,3,3,3,89,8,0,Not_Placed
S02829,94,78,6.2,0,91,95,45,36,54,65,24,64,94,7,77,9,1,3,75,7,1,Service_Ready
S02830,74,74,8.15,0,71,29,44,64,97,20,44,95,92,0,61,8,0,5,67,29,1,Service_Ready
S02831,56,79,6.92,1,63,75,54,53,25,68,35,32,31,2,66,0,3,4,59,27,0,Not_Placed
S02832,61,65,9.02,0,57,80,66,46,37,39,61,60,91,1,59,6,1,3,81,24,1,Service_Ready
S02833,60,89,8.69,0,26,25,46,21,25,80,51,48,84,6,29,9,1,4,51,26,0,Not_Placed
S02834,69,63,5.97,0,63,95,54,70,77,24,57,25,70,5,67,1,1,4,71,5,1,Service_Ready
S02835,97,72,5.85,0,28,34,61,78,92,51,99,64,24,1,50,8,3,0,80,4,0,Not_Placed
S02836,75,82,6.42,0,78,69,96,53,87,73,33,51,89,2,27,2,3,2,55,18,1,Service_Ready
S02837,84,79,5.83,1,31,40,34,31,75,35,52,62,68,5,37,7,2,2,81,27,0,Not_Placed
S02838,69,90,6.88,0,33,85,46,73,79,59,64,87,87,6,96,5,3,0,80,2,0,Not_Placed
S02839,55,63,5.65,0,34,78,85,29,68,30,49,42,41,2,61,3,0,4,52,10,1,Product_Ready
S02840,55,72,8.48,0,56,97,52,25,89,74,63,69,73,6,35,8,1,4,42,22,1,Service_Ready
S02841,67,55,9.41,0,82,64,75,83,41,82,99,47,63,6,33,1,0,2,79,14,1,Service_Ready
S02842,56,90,5.59,0,70,38,55,45,54,82,23,22,24,2,48,6,2,2,36,21,0,Not_Placed
S02843,82,63,5.64,0,23,41,90,81,31,30,41,48,80,4,46,3,1,5,47,11,0,Not_Placed
S02844,57,66,9.73,1,53,84,44,82,89,64,87,45,45,1,97,1,0,4,33,3,0,Not_Placed
S02845,59,92,7.62,2,60,44,65,28,80,66,93,98,22,7,44,3,2,3,69,22,0,Not_Placed
S02846,88,81,9.12,0,32,70,87,35,31,44,68,35,21,0,96,2,1,4,67,4,0,Not_Placed
S02847,76,63,9.79,0,22,25,33,77,26,48,22,32,55,0,57,8,1,0,41,22,0,Not_Placed
S02848,73,87,9.56,2,63,20,81,98,41,78,56,42,52,0,41,7,2,5,73,13,1,Service_Ready
S02849,72,86,9.05,0,20,39,36,68,41,52,45,46,79,1,99,3,2,3,80,15,0,Not_Placed
S02850,80,81,9.89,0,58,34,37,71,80,56,99,72,31,0,44,8,0,1,26,13,0,Not_Placed
S02851,93,65,9.36,0,53,94,35,34,59,98,26,59,85,5,41,4,2,4,37,12,1,Service_Ready
S02852,62,74,9.98,0,44,77,38,21,77,85,26,70,52,2,32,9,0,2,57,21,0,Not_Placed
S02853,75,68,6.67,0,25,59,72,28,84,39,25,96,58,7,40,4,3,5,34,22,0,Not_Placed
S02854,75,82,8.56,2,29,85,95,58,41,61,25,71,56,3,25,8,0,4,88,14,0,Not_Placed
S02855,81,77,8.46,0,56,42,45,95,71,22,92,98,91,3,99,8,1,3,84,25,1,Service_Ready
S02856,83,58,7.08,0,86,21,95,63,98,51,22,36,31,7,82,7,0,1,72,25,0,Not_Placed
S02857,74,97,7.32,0,84,74,93,70,24,75,40,77,92,4,50,5,2,0,64,3,1,Product_Ready
S02858,75,88,8.09,0,68,22,57,90,34,57,44,80,69,1,69,9,1,1,90,26,1,Service_Ready
S02859,94,95,8.7,0,59,39,48,56,39,37,23,30,83,5,71,9,0,3,23,17,1,Service_Ready
S02860,92,77,9.16,2,40,61,88,33,89,24,43,48,21,5,53,5,3,4,25,4,0,Not_Placed
S02861,67,77,7.7,1,87,53,91,53,76,56,25,90,64,0,24,2,0,2,84,10,1,Service_Ready
S02862,58,96,6.66,1,36,98,26,24,71,72,22,81,51,1,99,0,0,3,24,5,0,Not_Placed
S02863,70,72,6.69,0,39,72,92,35,49,39,71,55,41,0,40,2,3,4,59,30,0,Not_Placed
S02864,72,83,7.87,1,34,77,72,64,86,61,43,57,70,7,96,0,2,0,89,34,1,Product_Ready
S02865,79,77,9.04,2,95,96,41,82,43,52,86,36,67,3,44,7,2,2,79,30,1,Service_Ready
S02866,66,90,6.12,1,72,80,50,67,98,66,52,86,83,1,36,4,1,5,82,16,1,Service_Ready
S02867,93,62,8.78,0,66,93,47,40,47,38,82,71,57,5,43,8,0,4,43,32,1,Service_Ready
S02868,83,94,9.96,0,32,40,27,92,20,33,95,55,41,4,55,2,1,0,86,21,0,Not_Placed
S02869,85,55,7.23,1,57,21,73,26,68,59,64,73,80,3,53,8,3,1,59,12,1,Service_Ready
S02870,91,93,9.44,0,89,99,82,53,91,36,80,97,37,4,55,4,0,5,52,24,1,Product_Ready
S02871,92,59,7.93,0,78,25,24,20,33,50,70,98,38,5,51,8,2,1,45,26,0,Not_Placed
S02872,94,62,5.92,0,86,60,45,87,85,38,44,66,90,7,22,6,2,0,47,23,1,Service_Ready
S02873,89,88,7.83,1,33,92,33,98,75,43,68,62,22,6,39,6,0,5,60,19,0,Not_Placed
S02874,57,57,8.5,3,34,92,77,59,57,25,65,25,39,2,33,0,2,3,48,32,0,Not_Placed
S02875,79,61,7.87,0,30,37,75,75,76,88,85,93,35,0,25,3,0,3,92,9,0,Not_Placed
S02876,85,95,7.88,0,75,82,47,94,50,74,71,93,85,5,23,5,0,3,47,11,1,Service_Ready
S02877,56,85,9.59,1,92,70,62,25,44,23,95,43,75,2,74,5,2,3,66,31,1,Service_Ready
S02878,66,95,9.36,0,64,41,34,36,78,44,62,83,70,4,64,2,0,3,98,29,1,Service_Ready
S02879,97,85,5.95,0,40,46,95,54,67,42,83,32,49,1,39,5,2,2,86,11,0,Not_Placed
S02880,64,75,8.94,0,58,80,64,47,37,33,74,78,38,7,60,3,1,4,55,22,0,Not_Placed
S02881,73,95,7.04,1,91,57,37,27,85,39,88,76,37,3,79,6,0,1,61,33,0,Not_Placed
S02882,55,93,8.92,0,58,27,86,95,68,55,26,34,44,7,76,5,0,1,35,2,0,Not_Placed
S02883,91,68,6.08,1,63,42,85,30,68,97,77,48,70,0,24,2,1,4,97,20,1,Service_Ready
S02884,78,94,5.93,0,83,91,36,57,62,59,64,59,90,7,49,2,1,3,23,6,1,Service_Ready
S02885,56,85,5.54,0,87,47,24,66,24,24,67,92,66,5,46,3,0,2,84,33,1,Service_Ready
S02886,70,77,6.63,0,27,32,92,56,62,75,69,39,67,3,38,4,1,0,47,31,0,Not_Placed
S02887,72,60,6.01,0,21,55,75,54,46,86,75,65,39,2,27,7,0,1,45,11,0,Not_Placed
S02888,84,87,7.93,0,48,65,56,72,24,85,34,65,76,7,56,4,0,4,33,6,0,Not_Placed
S02889,63,76,7.33,2,63,75,67,49,52,56,69,26,86,7,62,7,3,3,74,20,1,Service_Ready
S02890,85,84,6.51,0,96,95,28,28,83,64,80,89,57,2,65,5,2,0,83,32,1,Service_Ready
S02891,89,66,7.85,0,64,51,87,22,21,39,58,31,80,3,28,4,1,2,85,34,1,Service_Ready
S02892,61,75,8.21,0,42,89,33,68,64,96,46,94,86,0,21,1,2,2,79,23,0,Not_Placed
S02893,79,96,8.94,0,99,36,46,38,49,97,65,83,51,4,42,3,1,2,48,12,1,Service_Ready
S02894,92,69,6.53,0,20,33,22,49,50,20,65,33,55,5,74,3,2,3,62,16,0,Not_Placed
S02895,92,79,9.73,1,74,74,97,77,76,75,21,53,68,7,27,4,1,4,62,34,1,Product_Ready
S02896,74,70,7.81,0,75,56,79,70,48,28,59,87,62,3,95,6,2,3,27,11,1,Service_Ready
S02897,77,83,6.06,0,33,99,36,39,31,92,91,60,51,4,37,6,3,4,25,21,0,Not_Placed
S02898,63,63,9.76,1,52,41,69,46,67,85,32,21,65,6,30,9,2,0,82,22,1,Service_Ready
S02899,69,70,7.38,1,74,60,25,20,83,24,45,20,20,4,57,8,2,3,24,22,0,Not_Placed
S02900,76,74,7.62,1,80,54,94,71,52,44,33,72,80,7,32,6,0,4,94,16,1,Service_Ready
S02901,75,90,6.3,0,61,78,52,51,85,44,59,77,94,7,38,8,3,1,99,19,1,Service_Ready
S02902,76,89,8.63,0,76,28,49,37,64,97,85,30,91,2,34,7,0,5,52,3,1,Service_Ready
S02903,83,88,6.06,2,65,69,24,62,37,67,83,45,93,5,33,1,0,2,92,14,0,Not_Placed
S02904,75,56,9.74,0,39,37,57,44,57,34,48,83,51,7,62,0,0,5,44,25,0,Not_Placed
S02905,87,62,7.8,0,30,74,29,78,84,24,99,39,24,7,86,6,1,0,20,28,0,Not_Placed
S02906,88,85,8.39,0,65,87,76,41,48,64,64,86,40,3,40,0,0,0,58,27,1,Product_Ready
S02907,61,63,7.63,0,51,93,68,95,49,79,29,95,40,2,25,5,0,3,77,9,0,Not_Placed
